model,tokenizer,genre,sample_id,song_key,pc1,pc2,pc1_var,pc2_var
MusicBERT,MIDI-Like,rock,01d158f380bc294eae670ec45e45e761.mid,rock/01d158f380bc294eae670ec45e45e761.mid,3.438814163208008,1.988226294517517,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,01d158f380bc294eae670ec45e45e761.mid,rock/01d158f380bc294eae670ec45e45e761.mid,-2.5343451499938965,-2.9594202041625977,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,01d158f380bc294eae670ec45e45e761.mid,rock/01d158f380bc294eae670ec45e45e761.mid,-2.0389463901519775,1.1505504846572876,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,01d158f380bc294eae670ec45e45e761.mid,rock/01d158f380bc294eae670ec45e45e761.mid,-2.3974220752716064,1.7789500951766968,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,01ffb8729a2465bfa7f9ba0288c89e24.mid,rock/01ffb8729a2465bfa7f9ba0288c89e24.mid,4.673062324523926,2.183889865875244,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,01ffb8729a2465bfa7f9ba0288c89e24.mid,rock/01ffb8729a2465bfa7f9ba0288c89e24.mid,2.3562145233154297,-6.029818058013916,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,01ffb8729a2465bfa7f9ba0288c89e24.mid,rock/01ffb8729a2465bfa7f9ba0288c89e24.mid,-1.6014214754104614,0.6767750382423401,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,01ffb8729a2465bfa7f9ba0288c89e24.mid,rock/01ffb8729a2465bfa7f9ba0288c89e24.mid,-2.3319504261016846,2.172431230545044,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,020ae8f827b69c9e6f953284f75542c6.mid,rock/020ae8f827b69c9e6f953284f75542c6.mid,3.9815523624420166,1.8966844081878662,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,020ae8f827b69c9e6f953284f75542c6.mid,rock/020ae8f827b69c9e6f953284f75542c6.mid,-1.0671586990356445,-4.357131481170654,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,020ae8f827b69c9e6f953284f75542c6.mid,rock/020ae8f827b69c9e6f953284f75542c6.mid,-1.6672717332839966,0.9496822357177734,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,020ae8f827b69c9e6f953284f75542c6.mid,rock/020ae8f827b69c9e6f953284f75542c6.mid,-2.3293941020965576,1.2169932126998901,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,021479cf44539cda0a579659defdc75b.mid,rock/021479cf44539cda0a579659defdc75b.mid,3.5408568382263184,1.7837224006652832,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,021479cf44539cda0a579659defdc75b.mid,rock/021479cf44539cda0a579659defdc75b.mid,4.747598648071289,-5.855498313903809,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,021479cf44539cda0a579659defdc75b.mid,rock/021479cf44539cda0a579659defdc75b.mid,-0.1812509000301361,1.217952847480774,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,021479cf44539cda0a579659defdc75b.mid,rock/021479cf44539cda0a579659defdc75b.mid,-1.9315052032470703,2.2689602375030518,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,02694d0e0ce63eb20717d605161ea252.mid,rock/02694d0e0ce63eb20717d605161ea252.mid,3.3054442405700684,1.160081148147583,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,02694d0e0ce63eb20717d605161ea252.mid,rock/02694d0e0ce63eb20717d605161ea252.mid,0.24090948700904846,-2.7859139442443848,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,02694d0e0ce63eb20717d605161ea252.mid,rock/02694d0e0ce63eb20717d605161ea252.mid,-2.582909107208252,1.4050182104110718,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,02694d0e0ce63eb20717d605161ea252.mid,rock/02694d0e0ce63eb20717d605161ea252.mid,-3.0988118648529053,1.6519763469696045,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,0288100b865eba5ed6d2b27fd3b563dc.mid,rock/0288100b865eba5ed6d2b27fd3b563dc.mid,3.9300649166107178,1.6878799200057983,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,0288100b865eba5ed6d2b27fd3b563dc.mid,rock/0288100b865eba5ed6d2b27fd3b563dc.mid,4.0966572761535645,-5.488572597503662,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,0288100b865eba5ed6d2b27fd3b563dc.mid,rock/0288100b865eba5ed6d2b27fd3b563dc.mid,-1.8081684112548828,0.8859269618988037,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,0288100b865eba5ed6d2b27fd3b563dc.mid,rock/0288100b865eba5ed6d2b27fd3b563dc.mid,-3.403733730316162,1.6904677152633667,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,02b50175151d46b279bc12fc94322d22.mid,rock/02b50175151d46b279bc12fc94322d22.mid,2.9412546157836914,1.4727025032043457,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,02b50175151d46b279bc12fc94322d22.mid,rock/02b50175151d46b279bc12fc94322d22.mid,-0.05007859319448471,-4.662378311157227,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,02b50175151d46b279bc12fc94322d22.mid,rock/02b50175151d46b279bc12fc94322d22.mid,-1.0491185188293457,0.7818466424942017,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,02b50175151d46b279bc12fc94322d22.mid,rock/02b50175151d46b279bc12fc94322d22.mid,-3.352038860321045,2.4682164192199707,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,02e1b5b98e917bf14486be1320dd35b2.mid,rock/02e1b5b98e917bf14486be1320dd35b2.mid,2.4763708114624023,2.040762186050415,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,02e1b5b98e917bf14486be1320dd35b2.mid,rock/02e1b5b98e917bf14486be1320dd35b2.mid,-2.003458023071289,-3.703573703765869,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,02e1b5b98e917bf14486be1320dd35b2.mid,rock/02e1b5b98e917bf14486be1320dd35b2.mid,-2.4156007766723633,0.20971089601516724,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,02e1b5b98e917bf14486be1320dd35b2.mid,rock/02e1b5b98e917bf14486be1320dd35b2.mid,-1.9825481176376343,1.1531835794448853,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,02fbb737bc6fa5be83e3c857e2564d3e.mid,rock/02fbb737bc6fa5be83e3c857e2564d3e.mid,3.3357555866241455,1.6046117544174194,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,02fbb737bc6fa5be83e3c857e2564d3e.mid,rock/02fbb737bc6fa5be83e3c857e2564d3e.mid,4.764069080352783,-5.176030158996582,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,02fbb737bc6fa5be83e3c857e2564d3e.mid,rock/02fbb737bc6fa5be83e3c857e2564d3e.mid,-1.1436724662780762,1.8724418878555298,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,02fbb737bc6fa5be83e3c857e2564d3e.mid,rock/02fbb737bc6fa5be83e3c857e2564d3e.mid,-2.9416182041168213,2.2733688354492188,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,03120108af23cfe4a5b76d5bbe69df6c.mid,rock/03120108af23cfe4a5b76d5bbe69df6c.mid,3.4697518348693848,1.500470757484436,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,03120108af23cfe4a5b76d5bbe69df6c.mid,rock/03120108af23cfe4a5b76d5bbe69df6c.mid,-1.3957422971725464,-4.228670597076416,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,03120108af23cfe4a5b76d5bbe69df6c.mid,rock/03120108af23cfe4a5b76d5bbe69df6c.mid,-2.808162212371826,-0.0578802227973938,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,03120108af23cfe4a5b76d5bbe69df6c.mid,rock/03120108af23cfe4a5b76d5bbe69df6c.mid,-4.091983795166016,0.8912901878356934,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,03581d53664e553ea1bba8e220174d94.mid,rock/03581d53664e553ea1bba8e220174d94.mid,2.2889881134033203,1.6081528663635254,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,03581d53664e553ea1bba8e220174d94.mid,rock/03581d53664e553ea1bba8e220174d94.mid,0.2560780346393585,-6.078140735626221,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,03581d53664e553ea1bba8e220174d94.mid,rock/03581d53664e553ea1bba8e220174d94.mid,-2.2227344512939453,1.2086585760116577,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,03581d53664e553ea1bba8e220174d94.mid,rock/03581d53664e553ea1bba8e220174d94.mid,-3.635877847671509,1.9081062078475952,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,036a72bd229802213b7751f3aeec6804.mid,rock/036a72bd229802213b7751f3aeec6804.mid,5.357567310333252,2.3765695095062256,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,036a72bd229802213b7751f3aeec6804.mid,rock/036a72bd229802213b7751f3aeec6804.mid,-1.781567931175232,-3.926264762878418,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,036a72bd229802213b7751f3aeec6804.mid,rock/036a72bd229802213b7751f3aeec6804.mid,-2.7824106216430664,1.3270360231399536,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,036a72bd229802213b7751f3aeec6804.mid,rock/036a72bd229802213b7751f3aeec6804.mid,-3.1266260147094727,1.8711861371994019,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,0372dae2232c1a9dada5e7d1a64214c7.mid,rock/0372dae2232c1a9dada5e7d1a64214c7.mid,4.106832981109619,1.9637666940689087,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,0372dae2232c1a9dada5e7d1a64214c7.mid,rock/0372dae2232c1a9dada5e7d1a64214c7.mid,0.9489147663116455,-4.460458755493164,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,0372dae2232c1a9dada5e7d1a64214c7.mid,rock/0372dae2232c1a9dada5e7d1a64214c7.mid,-1.3443553447723389,-0.28897395730018616,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,0372dae2232c1a9dada5e7d1a64214c7.mid,rock/0372dae2232c1a9dada5e7d1a64214c7.mid,-2.601444959640503,1.6379495859146118,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,039cd23b809fde7adc2e7cd094913141.mid,rock/039cd23b809fde7adc2e7cd094913141.mid,5.393744468688965,2.2815122604370117,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,039cd23b809fde7adc2e7cd094913141.mid,rock/039cd23b809fde7adc2e7cd094913141.mid,3.877840995788574,-5.539572715759277,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,039cd23b809fde7adc2e7cd094913141.mid,rock/039cd23b809fde7adc2e7cd094913141.mid,-2.046841859817505,1.0586636066436768,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,039cd23b809fde7adc2e7cd094913141.mid,rock/039cd23b809fde7adc2e7cd094913141.mid,-4.9775309562683105,2.764472007751465,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,03d278ba3edfde6615de3ea2aad0352a.mid,rock/03d278ba3edfde6615de3ea2aad0352a.mid,7.614893913269043,2.485996961593628,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,03d278ba3edfde6615de3ea2aad0352a.mid,rock/03d278ba3edfde6615de3ea2aad0352a.mid,-1.2063796520233154,-5.213159084320068,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,03d278ba3edfde6615de3ea2aad0352a.mid,rock/03d278ba3edfde6615de3ea2aad0352a.mid,-2.2754697799682617,1.2640119791030884,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,03d278ba3edfde6615de3ea2aad0352a.mid,rock/03d278ba3edfde6615de3ea2aad0352a.mid,-3.202131748199463,1.764764428138733,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,03e64ea0d64ab547817fefee1841bf51.mid,rock/03e64ea0d64ab547817fefee1841bf51.mid,6.466604709625244,2.1246585845947266,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,03e64ea0d64ab547817fefee1841bf51.mid,rock/03e64ea0d64ab547817fefee1841bf51.mid,-1.2634217739105225,-4.775021076202393,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,03e64ea0d64ab547817fefee1841bf51.mid,rock/03e64ea0d64ab547817fefee1841bf51.mid,-2.161867618560791,1.4231120347976685,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,03e64ea0d64ab547817fefee1841bf51.mid,rock/03e64ea0d64ab547817fefee1841bf51.mid,-3.083710193634033,2.343216896057129,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,03eb725d73e98dd52dd026fe8c31e531.mid,rock/03eb725d73e98dd52dd026fe8c31e531.mid,6.873966217041016,2.0994465351104736,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,03eb725d73e98dd52dd026fe8c31e531.mid,rock/03eb725d73e98dd52dd026fe8c31e531.mid,0.17314007878303528,-6.006505966186523,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,03eb725d73e98dd52dd026fe8c31e531.mid,rock/03eb725d73e98dd52dd026fe8c31e531.mid,-1.9926248788833618,0.9319952726364136,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,03eb725d73e98dd52dd026fe8c31e531.mid,rock/03eb725d73e98dd52dd026fe8c31e531.mid,-2.7187047004699707,2.3016881942749023,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,04131b339d159ed234c7f19fa3490f20.mid,rock/04131b339d159ed234c7f19fa3490f20.mid,3.4382498264312744,1.8778713941574097,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,04131b339d159ed234c7f19fa3490f20.mid,rock/04131b339d159ed234c7f19fa3490f20.mid,-0.19619707763195038,-4.8847737312316895,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,04131b339d159ed234c7f19fa3490f20.mid,rock/04131b339d159ed234c7f19fa3490f20.mid,-1.8648427724838257,0.9549751281738281,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,04131b339d159ed234c7f19fa3490f20.mid,rock/04131b339d159ed234c7f19fa3490f20.mid,-3.6778554916381836,0.5934787392616272,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,041ba475c58cf1752a9ff8451971f876.mid,rock/041ba475c58cf1752a9ff8451971f876.mid,4.116837024688721,1.8951529264450073,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,041ba475c58cf1752a9ff8451971f876.mid,rock/041ba475c58cf1752a9ff8451971f876.mid,2.880676746368408,-5.955545425415039,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,041ba475c58cf1752a9ff8451971f876.mid,rock/041ba475c58cf1752a9ff8451971f876.mid,0.52006596326828,2.628591299057007,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,041ba475c58cf1752a9ff8451971f876.mid,rock/041ba475c58cf1752a9ff8451971f876.mid,-3.328050374984741,3.369701385498047,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,04223eed79e76bf05d5b79379bfc80d7.mid,rock/04223eed79e76bf05d5b79379bfc80d7.mid,4.423036575317383,1.732006549835205,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,04223eed79e76bf05d5b79379bfc80d7.mid,rock/04223eed79e76bf05d5b79379bfc80d7.mid,3.279824733734131,-5.674504280090332,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,04223eed79e76bf05d5b79379bfc80d7.mid,rock/04223eed79e76bf05d5b79379bfc80d7.mid,-1.2840179204940796,0.11275094747543335,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,04223eed79e76bf05d5b79379bfc80d7.mid,rock/04223eed79e76bf05d5b79379bfc80d7.mid,-2.770108222961426,1.6169190406799316,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,043f89b6fc66796b2b729bcc11b65f93.mid,rock/043f89b6fc66796b2b729bcc11b65f93.mid,6.548220634460449,2.1585476398468018,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,043f89b6fc66796b2b729bcc11b65f93.mid,rock/043f89b6fc66796b2b729bcc11b65f93.mid,0.25900930166244507,-4.5491437911987305,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,043f89b6fc66796b2b729bcc11b65f93.mid,rock/043f89b6fc66796b2b729bcc11b65f93.mid,-1.9545103311538696,0.9529873132705688,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,043f89b6fc66796b2b729bcc11b65f93.mid,rock/043f89b6fc66796b2b729bcc11b65f93.mid,-3.645561933517456,1.888858675956726,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,04bca91136e865bb28e27e27a40838f3.mid,rock/04bca91136e865bb28e27e27a40838f3.mid,4.238237380981445,2.202547073364258,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,04bca91136e865bb28e27e27a40838f3.mid,rock/04bca91136e865bb28e27e27a40838f3.mid,-1.1270729303359985,-4.909759998321533,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,04bca91136e865bb28e27e27a40838f3.mid,rock/04bca91136e865bb28e27e27a40838f3.mid,-2.111928701400757,2.007702112197876,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,04bca91136e865bb28e27e27a40838f3.mid,rock/04bca91136e865bb28e27e27a40838f3.mid,-3.384385347366333,2.2562313079833984,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,04eb72fed7be9692f4359159298fe467.mid,rock/04eb72fed7be9692f4359159298fe467.mid,6.67319917678833,1.9171626567840576,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,04eb72fed7be9692f4359159298fe467.mid,rock/04eb72fed7be9692f4359159298fe467.mid,-0.8562096357345581,-2.9597246646881104,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,04eb72fed7be9692f4359159298fe467.mid,rock/04eb72fed7be9692f4359159298fe467.mid,-3.289720058441162,0.18821582198143005,0.23552894592285156,0.20310427248477936
MusicBERT,TSD,rock,04eb72fed7be9692f4359159298fe467.mid,rock/04eb72fed7be9692f4359159298fe467.mid,-3.232212543487549,1.729136347770691,0.23552894592285156,0.20310427248477936
MusicBERT,MIDI-Like,rock,054ac83bf09c97d2df827afc01ee4970.mid,rock/054ac83bf09c97d2df827afc01ee4970.mid,6.448519706726074,1.9942759275436401,0.23552894592285156,0.20310427248477936
MusicBERT,Octuple,rock,054ac83bf09c97d2df827afc01ee4970.mid,rock/054ac83bf09c97d2df827afc01ee4970.mid,1.0582412481307983,-4.499928951263428,0.23552894592285156,0.20310427248477936
MusicBERT,REMI,rock,054ac83bf09c97d2df827afc01ee4970.mid,rock/054ac83bf09c97d2df827afc01ee4970.mid,-2.642439603805542,0.8091294169425964,0.23552894592285156,0.20310427248477936
