dataset,configuration,perturbation,file,cosine_shift,corpus_scale,normalized_shift
maestro,MusicBERT-TSD,no_velocity,maestro_0042.mid,0.0018520355224609375,0.003907680511474609,0.47394752898108605
maestro,MusicBERT-TSD,no_velocity,maestro_0044.mid,0.0021909475326538086,0.003907680511474609,0.5606772422208663
maestro,MusicBERT-TSD,no_velocity,maestro_0046.mid,0.0016617178916931152,0.003907680511474609,0.42524405125076264
maestro,MusicBERT-TSD,no_velocity,maestro_0047.mid,0.0021423697471618652,0.003907680511474609,0.5482458816351434
maestro,MusicBERT-TSD,no_velocity,maestro_0048.mid,0.002804696559906006,0.003907680511474609,0.7177394752898109
maestro,MusicBERT-TSD,no_velocity,maestro_0049.mid,0.0023050904273986816,0.003907680511474609,0.5898871262965223
maestro,MusicBERT-TSD,no_velocity,maestro_0050.mid,0.0015321969985961914,0.003907680511474609,0.3920988407565589
maestro,MusicBERT-TSD,no_velocity,maestro_0051.mid,0.0018811225891113281,0.003907680511474609,0.48139109212934716
maestro,MusicBERT-TSD,no_velocity,maestro_0053.mid,0.0024899840354919434,0.003907680511474609,0.637202562538133
maestro,MusicBERT-TSD,no_velocity,maestro_0055.mid,0.0022617578506469727,0.003907680511474609,0.5787980475899939
maestro,MusicBERT-TSD,no_velocity,maestro_0058.mid,0.0019442439079284668,0.003907680511474609,0.49754423428920075
maestro,MusicBERT-TSD,no_velocity,maestro_0060.mid,0.0025845766067504883,0.003907680511474609,0.6614093959731544
maestro,MusicBERT-TSD,no_velocity,maestro_0061.mid,0.0019287467002868652,0.003907680511474609,0.4935784014643075
maestro,MusicBERT-TSD,no_velocity,maestro_0062.mid,0.0017253756523132324,0.003907680511474609,0.44153447223917025
maestro,MusicBERT-TSD,no_velocity,maestro_0066.mid,0.0020023584365844727,0.003907680511474609,0.5124161073825504
maestro,MusicBERT-TSD,no_velocity,maestro_0067.mid,0.0024400949478149414,0.003907680511474609,0.6244356314826114
maestro,MusicBERT-TSD,no_velocity,maestro_0069.mid,0.001920163631439209,0.003907680511474609,0.4913819402074436
maestro,MusicBERT-TSD,no_velocity,maestro_0070.mid,0.0023790597915649414,0.003907680511474609,0.6088163514338011
maestro,MusicBERT-TSD,no_velocity,maestro_0072.mid,0.0022116899490356445,0.003907680511474609,0.5659853569249542
maestro,MusicBERT-TSD,no_velocity,maestro_0073.mid,0.002070009708404541,0.003907680511474609,0.5297284929835265
maestro,MusicBERT-TSD,no_velocity,maestro_0074.mid,0.0026165246963500977,0.003907680511474609,0.6695851128737035
maestro,MusicBERT-TSD,no_velocity,maestro_0081.mid,0.0025624632835388184,0.003907680511474609,0.6557504575960952
maestro,MusicBERT-TSD,no_velocity,maestro_0082.mid,0.002315342426300049,0.003907680511474609,0.5925106772422208
maestro,MusicBERT-TSD,no_velocity,maestro_0083.mid,0.0027641654014587402,0.003907680511474609,0.7073672971323978
maestro,MusicBERT-TSD,no_velocity,maestro_0085.mid,0.0022735595703125,0.003907680511474609,0.5818181818181818
maestro,MusicBERT-TSD,no_velocity,maestro_0086.mid,0.0023038387298583984,0.003907680511474609,0.5895668090298963
maestro,MusicBERT-TSD,no_velocity,maestro_0087.mid,0.002637028694152832,0.003907680511474609,0.6748322147651007
maestro,MusicBERT-TSD,no_velocity,maestro_0088.mid,0.002049267292022705,0.003907680511474609,0.5244203782794387
maestro,MusicBERT-TSD,no_velocity,maestro_0091.mid,0.0021216273307800293,0.003907680511474609,0.5429377669310556
maestro,MusicBERT-TSD,no_velocity,maestro_0093.mid,0.0018868446350097656,0.003907680511474609,0.4828553996339231
maestro,MusicBERT-TSD,no_velocity,maestro_0094.mid,0.002439737319946289,0.003907680511474609,0.6243441122635753
maestro,MusicBERT-TSD,no_velocity,maestro_0095.mid,0.0018672347068786621,0.003907680511474609,0.4778370957901159
maestro,MusicBERT-TSD,no_velocity,maestro_0096.mid,0.0020638704299926758,0.003907680511474609,0.5281574130567419
maestro,MusicBERT-TSD,no_velocity,maestro_0098.mid,0.00162583589553833,0.003907680511474609,0.41606162294081755
maestro,MusicBERT-TSD,no_velocity,maestro_0099.mid,0.0023218393325805664,0.003907680511474609,0.5941732763880415
maestro,MusicBERT-TSD,no_velocity,maestro_01.mid,0.005600988864898682,0.003907680511474609,1.4333282489322758
maestro,MusicBERT-TSD,no_velocity,maestro_0100.mid,0.00266873836517334,0.003907680511474609,0.6829469188529591
maestro,MusicBERT-TSD,no_velocity,maestro_0101.mid,0.002330303192138672,0.003907680511474609,0.5963392312385601
maestro,MusicBERT-TSD,no_velocity,maestro_0103.mid,0.0018382072448730469,0.003907680511474609,0.47040878584502743
maestro,MusicBERT-TSD,no_velocity,maestro_0104.mid,0.0020995140075683594,0.003907680511474609,0.5372788285539963
maestro,MusicBERT-TSD,no_velocity,maestro_0105.mid,0.0015000104904174805,0.003907680511474609,0.3838621110433191
maestro,MusicBERT-TSD,no_velocity,maestro_0108.mid,0.0022635459899902344,0.003907680511474609,0.5792556436851739
maestro,MusicBERT-TSD,no_velocity,maestro_0111.mid,0.0015847086906433105,0.003907680511474609,0.40553691275167786
maestro,MusicBERT-TSD,no_velocity,maestro_0112.mid,0.001660466194152832,0.003907680511474609,0.4249237339841367
maestro,MusicBERT-TSD,no_velocity,maestro_0113.mid,0.0019445419311523438,0.003907680511474609,0.49762050030506405
maestro,MusicBERT-TSD,no_velocity,maestro_0117.mid,0.002193450927734375,0.003907680511474609,0.5613178767541184
maestro,MusicBERT-TSD,no_velocity,maestro_0118.mid,0.001946568489074707,0.003907680511474609,0.4981391092129347
maestro,MusicBERT-TSD,no_velocity,maestro_0120.mid,0.0024001002311706543,0.003907680511474609,0.6142007321537523
maestro,MusicBERT-TSD,no_velocity,maestro_0121.mid,0.0027310848236083984,0.003907680511474609,0.698901769371568
maestro,MusicBERT-TSD,no_velocity,maestro_0122.mid,0.0015767216682434082,0.003907680511474609,0.40349298352654056
maestro,MusicBERT-TSD,no_velocity,maestro_0123.mid,0.0024069547653198242,0.003907680511474609,0.6159548505186089
maestro,MusicBERT-TSD,no_velocity,maestro_0128.mid,0.0024782419204711914,0.003907680511474609,0.6341976815131177
maestro,MusicBERT-TSD,no_velocity,maestro_0129.mid,0.0019826292991638184,0.003907680511474609,0.5073672971323978
maestro,MusicBERT-TSD,no_velocity,maestro_0130.mid,0.002996385097503662,0.003907680511474609,0.7667937766931056
maestro,MusicBERT-TSD,no_velocity,maestro_0131.mid,0.0026006102561950684,0.003907680511474609,0.6655125076266016
maestro,MusicBERT-TSD,no_velocity,maestro_0137.mid,0.0016553401947021484,0.003907680511474609,0.42361195851128736
maestro,MusicBERT-TSD,no_velocity,maestro_0139.mid,0.002518296241760254,0.003907680511474609,0.6444478340451495
maestro,MusicBERT-TSD,no_velocity,maestro_0142.mid,0.0025603771209716797,0.003907680511474609,0.6552165954850518
maestro,MusicBERT-TSD,no_velocity,maestro_0143.mid,0.002175569534301758,0.003907680511474609,0.5567419158023185
maestro,MusicBERT-TSD,no_velocity,maestro_0145.mid,0.0028666257858276367,0.003907680511474609,0.7335875533862111
maestro,MusicBERT-TSD,no_velocity,maestro_02.mid,0.005590617656707764,0.003907680511474609,1.430674191580232
maestro,MusicBERT-TSD,no_velocity,maestro_05.mid,0.005347192287445068,0.003907680511474609,1.3683801098230628
maestro,MusicBERT-TSD,no_velocity,maestro_08.mid,0.0059320926666259766,0.003907680511474609,1.5180597925564367
maestro,MusicBERT-TSD,quantized_time,maestro_0004.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0006.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0007.mid,1.1920928955078125e-07,0.003907680511474609,3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0009.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0010.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0011.mid,1.1920928955078125e-07,0.003907680511474609,3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0016.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0017.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0018.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0019.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0020.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0024.mid,-1.1920928955078125e-07,0.003907680511474609,-3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0027.mid,1.1920928955078125e-07,0.003907680511474609,3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0031.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0034.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0035.mid,1.1920928955078125e-07,0.003907680511474609,3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0036.mid,-1.1920928955078125e-07,0.003907680511474609,-3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0042.mid,-1.1920928955078125e-07,0.003907680511474609,-3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0044.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0046.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0047.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0048.mid,-1.1920928955078125e-07,0.003907680511474609,-3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0049.mid,-1.1920928955078125e-07,0.003907680511474609,-3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0050.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0051.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0053.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0055.mid,1.1920928955078125e-07,0.003907680511474609,3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0058.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0060.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0061.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0062.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0066.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0067.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0069.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0070.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0072.mid,-1.1920928955078125e-07,0.003907680511474609,-3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0073.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0074.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0081.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0082.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0083.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0085.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0086.mid,-1.1920928955078125e-07,0.003907680511474609,-3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0087.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0088.mid,1.1920928955078125e-07,0.003907680511474609,3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0091.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0093.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0094.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0095.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0096.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0098.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0099.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_01.mid,0.0015198588371276855,0.003907680511474609,0.388941427699817
maestro,MusicBERT-TSD,quantized_time,maestro_0100.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0101.mid,1.1920928955078125e-07,0.003907680511474609,3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0103.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0104.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0105.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0108.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0111.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0112.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0113.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0117.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0118.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0120.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0121.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0122.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0123.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0128.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0129.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0130.mid,1.1920928955078125e-07,0.003907680511474609,3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0131.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0137.mid,1.7881393432617188e-07,0.003907680511474609,4.575960951799878e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0139.mid,-1.1920928955078125e-07,0.003907680511474609,-3.050640634533252e-05
maestro,MusicBERT-TSD,quantized_time,maestro_0142.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0143.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_0145.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,quantized_time,maestro_02.mid,0.004820466041564941,0.003907680511474609,1.233587553386211
maestro,MusicBERT-TSD,quantized_time,maestro_05.mid,0.005106925964355469,0.003907680511474609,1.3068944478340452
maestro,MusicBERT-TSD,quantized_time,maestro_08.mid,0.0049934983253479,0.003907680511474609,1.2778676021964612
maestro,MusicBERT-TSD,constant_tempo,maestro_0004.mid,2.7835369110107422e-05,0.003907680511474609,0.007123245881635144
maestro,MusicBERT-TSD,constant_tempo,maestro_0006.mid,4.7147274017333984e-05,0.003907680511474609,0.012065283709579011
maestro,MusicBERT-TSD,constant_tempo,maestro_0007.mid,1.1920928955078125e-07,0.003907680511474609,3.050640634533252e-05
maestro,MusicBERT-TSD,constant_tempo,maestro_0009.mid,2.8789043426513672e-05,0.003907680511474609,0.007367297132397804
maestro,MusicBERT-TSD,constant_tempo,maestro_0010.mid,0.0036167502403259277,0.003907680511474609,0.925549115314216
maestro,MusicBERT-TSD,constant_tempo,maestro_0011.mid,8.83340835571289e-05,0.003907680511474609,0.022605247101891397
maestro,MusicBERT-TSD,constant_tempo,maestro_0016.mid,0.002059340476989746,0.003907680511474609,0.5269981696156193
maestro,MusicBERT-TSD,constant_tempo,maestro_0017.mid,4.500150680541992e-05,0.003907680511474609,0.011516168395363026
maestro,MusicBERT-TSD,constant_tempo,maestro_0018.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_0019.mid,8.511543273925781e-05,0.003907680511474609,0.02178157413056742
maestro,MusicBERT-TSD,constant_tempo,maestro_0020.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,constant_tempo,maestro_0024.mid,3.0100345611572266e-05,0.003907680511474609,0.0077028676021964615
maestro,MusicBERT-TSD,constant_tempo,maestro_0027.mid,7.69495964050293e-05,0.003907680511474609,0.01969188529591214
maestro,MusicBERT-TSD,constant_tempo,maestro_0031.mid,6.401538848876953e-05,0.003907680511474609,0.016381940207443563
maestro,MusicBERT-TSD,constant_tempo,maestro_0034.mid,4.2498111724853516e-05,0.003907680511474609,0.010875533862111044
maestro,MusicBERT-TSD,constant_tempo,maestro_0035.mid,9.799003601074219e-05,0.003907680511474609,0.02507626601586333
maestro,MusicBERT-TSD,constant_tempo,maestro_0036.mid,6.4849853515625e-05,0.003907680511474609,0.01659548505186089
maestro,MusicBERT-TSD,constant_tempo,maestro_0042.mid,5.733966827392578e-05,0.003907680511474609,0.014673581452104942
maestro,MusicBERT-TSD,constant_tempo,maestro_0044.mid,8.690357208251953e-05,0.003907680511474609,0.022239170225747406
maestro,MusicBERT-TSD,constant_tempo,maestro_0046.mid,6.151199340820312e-05,0.003907680511474609,0.01574130567419158
maestro,MusicBERT-TSD,constant_tempo,maestro_0047.mid,0.0036092400550842285,0.003907680511474609,0.92362721171446
maestro,MusicBERT-TSD,constant_tempo,maestro_0048.mid,2.384185791015625e-05,0.003907680511474609,0.006101281269066504
maestro,MusicBERT-TSD,constant_tempo,maestro_0049.mid,5.745887756347656e-05,0.003907680511474609,0.014704087858450274
maestro,MusicBERT-TSD,constant_tempo,maestro_0050.mid,0.00023502111434936523,0.003907680511474609,0.060143380109823064
maestro,MusicBERT-TSD,constant_tempo,maestro_0051.mid,0.005294322967529297,0.003907680511474609,1.354850518608908
maestro,MusicBERT-TSD,constant_tempo,maestro_0053.mid,0.00022780895233154297,0.003907680511474609,0.058297742525930445
maestro,MusicBERT-TSD,constant_tempo,maestro_0055.mid,9.572505950927734e-05,0.003907680511474609,0.024496644295302013
maestro,MusicBERT-TSD,constant_tempo,maestro_0058.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_0060.mid,5.412101745605469e-05,0.003907680511474609,0.013849908480780965
maestro,MusicBERT-TSD,constant_tempo,maestro_0061.mid,3.349781036376953e-05,0.003907680511474609,0.008572300183038438
maestro,MusicBERT-TSD,constant_tempo,maestro_0062.mid,0.00011771917343139648,0.003907680511474609,0.030125076266015863
maestro,MusicBERT-TSD,constant_tempo,maestro_0066.mid,5.638599395751953e-05,0.003907680511474609,0.014429530201342283
maestro,MusicBERT-TSD,constant_tempo,maestro_0067.mid,6.079673767089844e-05,0.003907680511474609,0.015558267236119585
maestro,MusicBERT-TSD,constant_tempo,maestro_0069.mid,6.103515625e-05,0.003907680511474609,0.01561928004881025
maestro,MusicBERT-TSD,constant_tempo,maestro_0070.mid,0.00443190336227417,0.003907680511474609,1.1341519219035998
maestro,MusicBERT-TSD,constant_tempo,maestro_0072.mid,0.005036830902099609,0.003907680511474609,1.2889566809029895
maestro,MusicBERT-TSD,constant_tempo,maestro_0073.mid,0.00012254714965820312,0.003907680511474609,0.03136058572300183
maestro,MusicBERT-TSD,constant_tempo,maestro_0074.mid,8.106231689453125e-05,0.003907680511474609,0.020744356314826115
maestro,MusicBERT-TSD,constant_tempo,maestro_0081.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_0082.mid,0.00011998414993286133,0.003907680511474609,0.03070469798657718
maestro,MusicBERT-TSD,constant_tempo,maestro_0083.mid,0.00010496377944946289,0.003907680511474609,0.026860890787065283
maestro,MusicBERT-TSD,constant_tempo,maestro_0085.mid,5.120038986206055e-05,0.003907680511474609,0.013102501525320318
maestro,MusicBERT-TSD,constant_tempo,maestro_0086.mid,0.00014287233352661133,0.003907680511474609,0.03656192800488103
maestro,MusicBERT-TSD,constant_tempo,maestro_0087.mid,0.0028263330459594727,0.003907680511474609,0.7232763880414887
maestro,MusicBERT-TSD,constant_tempo,maestro_0088.mid,2.9146671295166016e-05,0.003907680511474609,0.007458816351433801
maestro,MusicBERT-TSD,constant_tempo,maestro_0091.mid,6.22868537902832e-05,0.003907680511474609,0.015939597315436243
maestro,MusicBERT-TSD,constant_tempo,maestro_0093.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_0094.mid,6.210803985595703e-05,0.003907680511474609,0.01589383770591824
maestro,MusicBERT-TSD,constant_tempo,maestro_0095.mid,7.206201553344727e-05,0.003907680511474609,0.01844112263575351
maestro,MusicBERT-TSD,constant_tempo,maestro_0096.mid,0.0034284591674804688,0.003907680511474609,0.8773642464917633
maestro,MusicBERT-TSD,constant_tempo,maestro_0098.mid,3.600120544433594e-05,0.003907680511474609,0.009212934716290422
maestro,MusicBERT-TSD,constant_tempo,maestro_0099.mid,0.004468441009521484,0.003907680511474609,1.1435021354484443
maestro,MusicBERT-TSD,constant_tempo,maestro_01.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_0100.mid,4.7147274017333984e-05,0.003907680511474609,0.012065283709579011
maestro,MusicBERT-TSD,constant_tempo,maestro_0101.mid,0.00011485815048217773,0.003907680511474609,0.02939292251372788
maestro,MusicBERT-TSD,constant_tempo,maestro_0103.mid,7.081031799316406e-05,0.003907680511474609,0.018120805369127517
maestro,MusicBERT-TSD,constant_tempo,maestro_0104.mid,2.282857894897461e-05,0.003907680511474609,0.005841976815131177
maestro,MusicBERT-TSD,constant_tempo,maestro_0105.mid,3.218650817871094e-05,0.003907680511474609,0.00823672971323978
maestro,MusicBERT-TSD,constant_tempo,maestro_0108.mid,0.0040163397789001465,0.003907680511474609,1.0278065893837707
maestro,MusicBERT-TSD,constant_tempo,maestro_0111.mid,3.5762786865234375e-05,0.003907680511474609,0.009151921903599756
maestro,MusicBERT-TSD,constant_tempo,maestro_0112.mid,2.9742717742919922e-05,0.003907680511474609,0.007611348383160464
maestro,MusicBERT-TSD,constant_tempo,maestro_0113.mid,4.0590763092041016e-05,0.003907680511474609,0.010387431360585724
maestro,MusicBERT-TSD,constant_tempo,maestro_0117.mid,5.21540641784668e-05,0.003907680511474609,0.013346552776082977
maestro,MusicBERT-TSD,constant_tempo,maestro_0118.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_0120.mid,0.00012385845184326172,0.003907680511474609,0.03169615619280049
maestro,MusicBERT-TSD,constant_tempo,maestro_0121.mid,9.5367431640625e-05,0.003907680511474609,0.024405125076266018
maestro,MusicBERT-TSD,constant_tempo,maestro_0122.mid,5.751848220825195e-05,0.003907680511474609,0.014719341061622941
maestro,MusicBERT-TSD,constant_tempo,maestro_0123.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,constant_tempo,maestro_0128.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_0129.mid,0.00017845630645751953,0.003907680511474609,0.04566809029896278
maestro,MusicBERT-TSD,constant_tempo,maestro_0130.mid,0.0050087571144104,0.003907680511474609,1.2817724222086637
maestro,MusicBERT-TSD,constant_tempo,maestro_0131.mid,4.220008850097656e-05,0.003907680511474609,0.010799267846247712
maestro,MusicBERT-TSD,constant_tempo,maestro_0137.mid,3.7610530853271484e-05,0.003907680511474609,0.00962477120195241
maestro,MusicBERT-TSD,constant_tempo,maestro_0139.mid,0.00786435604095459,0.003907680511474609,2.0125381330079315
maestro,MusicBERT-TSD,constant_tempo,maestro_0142.mid,6.0439109802246094e-05,0.003907680511474609,0.015466748017083587
maestro,MusicBERT-TSD,constant_tempo,maestro_0143.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_0145.mid,0.0044040679931640625,0.003907680511474609,1.1270286760219645
maestro,MusicBERT-TSD,constant_tempo,maestro_02.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_05.mid,0.0,0.003907680511474609,0.0
maestro,MusicBERT-TSD,constant_tempo,maestro_08.mid,5.960464477539063e-08,0.003907680511474609,1.525320317266626e-05
maestro,MusicBERT-TSD,all_combined,maestro_0004.mid,0.0019104480743408203,0.003907680511474609,0.48889566809029894
maestro,MusicBERT-TSD,all_combined,maestro_0006.mid,0.001937568187713623,0.003907680511474609,0.4958358755338621
maestro,MusicBERT-TSD,all_combined,maestro_0007.mid,0.002100229263305664,0.003907680511474609,0.5374618669920683
maestro,MusicBERT-TSD,all_combined,maestro_0009.mid,0.002367258071899414,0.003907680511474609,0.6057962172056132
maestro,MusicBERT-TSD,all_combined,maestro_0010.mid,0.006252765655517578,0.003907680511474609,1.6001220256253814
maestro,MusicBERT-TSD,all_combined,maestro_0011.mid,0.002237856388092041,0.003907680511474609,0.5726815131177547
maestro,MusicBERT-TSD,all_combined,maestro_0016.mid,0.0036007165908813477,0.003907680511474609,0.9214460036607688
maestro,MusicBERT-TSD,all_combined,maestro_0017.mid,0.002454519271850586,0.003907680511474609,0.6281269066503966
maestro,MusicBERT-TSD,all_combined,maestro_0018.mid,0.0022318363189697266,0.003907680511474609,0.5711409395973155
maestro,MusicBERT-TSD,all_combined,maestro_0019.mid,0.0019998550415039062,0.003907680511474609,0.5117754728492984
maestro,MusicBERT-TSD,all_combined,maestro_0020.mid,0.002024054527282715,0.003907680511474609,0.5179682733374008
maestro,MusicBERT-TSD,all_combined,maestro_0024.mid,0.0016698837280273438,0.003907680511474609,0.4273337400854179
maestro,MusicBERT-TSD,all_combined,maestro_0027.mid,0.0020025968551635742,0.003907680511474609,0.512477120195241
maestro,MusicBERT-TSD,all_combined,maestro_0031.mid,0.0027510523796081543,0.003907680511474609,0.7040115924344112
maestro,MusicBERT-TSD,all_combined,maestro_0034.mid,0.0022139549255371094,0.003907680511474609,0.5665649786455156
maestro,MusicBERT-TSD,all_combined,maestro_0035.mid,0.0017430782318115234,0.003907680511474609,0.44606467358145213
maestro,MusicBERT-TSD,all_combined,maestro_0036.mid,0.002306818962097168,0.003907680511474609,0.5903294691885296
maestro,MusicBERT-TSD,all_combined,maestro_0042.mid,0.0019198060035705566,0.003907680511474609,0.4912904209884076
maestro,MusicBERT-TSD,all_combined,maestro_0044.mid,0.0022063255310058594,0.003907680511474609,0.5646125686394142
maestro,MusicBERT-TSD,all_combined,maestro_0046.mid,0.0018309950828552246,0.003907680511474609,0.4685631482611348
maestro,MusicBERT-TSD,all_combined,maestro_0047.mid,0.005675792694091797,0.003907680511474609,1.452471018913972
