dataset,configuration,perturbation,file,cosine_shift,corpus_scale,normalized_shift
pop909,MusicBERT-TSD,no_velocity,pop909_0024.mid,0.0022971630096435547,0.004108548164367676,0.5591179457420572
pop909,MusicBERT-TSD,no_velocity,pop909_0027.mid,0.002950429916381836,0.004108548164367676,0.7181198317133324
pop909,MusicBERT-TSD,no_velocity,pop909_0031.mid,0.00220644474029541,0.004108548164367676,0.5370375743507907
pop909,MusicBERT-TSD,no_velocity,pop909_0034.mid,0.002180933952331543,0.004108548164367676,0.5308283766139562
pop909,MusicBERT-TSD,no_velocity,pop909_0035.mid,0.0025589466094970703,0.004108548164367676,0.6228347599013492
pop909,MusicBERT-TSD,no_velocity,pop909_0036.mid,0.0028123855590820312,0.004108548164367676,0.6845205280719571
pop909,MusicBERT-TSD,no_velocity,pop909_0042.mid,0.001970350742340088,0.004108548164367676,0.47957348034237635
pop909,MusicBERT-TSD,no_velocity,pop909_0044.mid,0.0031147003173828125,0.004108548164367676,0.7581024227477151
pop909,MusicBERT-TSD,no_velocity,pop909_0046.mid,0.0023500919342041016,0.004108548164367676,0.5720005802988539
pop909,MusicBERT-TSD,no_velocity,pop909_0047.mid,0.0029572248458862305,0.004108548164367676,0.7197736834469752
pop909,MusicBERT-TSD,no_velocity,pop909_0048.mid,0.002901315689086914,0.004108548164367676,0.7061656753227913
pop909,MusicBERT-TSD,no_velocity,pop909_0049.mid,0.0023927688598632812,0.004108548164367676,0.5823879297838387
pop909,MusicBERT-TSD,no_velocity,pop909_0050.mid,0.002546250820159912,0.004108548164367676,0.6197446685042797
pop909,MusicBERT-TSD,no_velocity,pop909_0051.mid,0.0054895877838134766,0.004108548164367676,1.3361381111272306
pop909,MusicBERT-TSD,no_velocity,pop909_0053.mid,0.0031130313873291016,0.004108548164367676,0.7576962135499783
pop909,MusicBERT-TSD,no_velocity,pop909_0055.mid,0.0017873048782348633,0.004108548164367676,0.43502103583345425
pop909,MusicBERT-TSD,no_velocity,pop909_0058.mid,0.0024723410606384277,0.004108548164367676,0.601755404033077
pop909,MusicBERT-TSD,no_velocity,pop909_0060.mid,0.003927767276763916,0.004108548164367676,0.9559988394022921
pop909,MusicBERT-TSD,no_velocity,pop909_0061.mid,0.002635359764099121,0.004108548164367676,0.6414333381691572
pop909,MusicBERT-TSD,no_velocity,pop909_0062.mid,0.0021976232528686523,0.004108548164367676,0.5348904685913245
pop909,MusicBERT-TSD,no_velocity,pop909_0066.mid,0.0025478005409240723,0.004108548164367676,0.620121862759321
pop909,MusicBERT-TSD,no_velocity,pop909_0067.mid,0.002977907657623291,0.004108548164367676,0.7248077760046424
pop909,MusicBERT-TSD,no_velocity,pop909_0069.mid,0.002523958683013916,0.004108548164367676,0.6143188742202235
pop909,MusicBERT-TSD,no_velocity,pop909_0070.mid,0.0020506978034973145,0.004108548164367676,0.49912955171913537
pop909,MusicBERT-TSD,no_velocity,pop909_0072.mid,0.0017575621604919434,0.004108548164367676,0.42778180763092993
pop909,MusicBERT-TSD,no_velocity,pop909_0073.mid,0.0029224157333374023,0.004108548164367676,0.7113013201798927
pop909,MusicBERT-TSD,no_velocity,pop909_0074.mid,0.0029008984565734863,0.004108548164367676,0.7060641230233571
pop909,MusicBERT-TSD,no_velocity,pop909_0081.mid,0.002733945846557617,0.004108548164367676,0.6654286957783259
pop909,MusicBERT-TSD,no_velocity,pop909_0082.mid,0.0021975040435791016,0.004108548164367676,0.534861453648629
pop909,MusicBERT-TSD,no_velocity,pop909_0083.mid,0.0021544694900512695,0.004108548164367676,0.5243870593355578
pop909,MusicBERT-TSD,no_velocity,pop909_0085.mid,0.003150641918182373,0.004108548164367676,0.7668504279704048
pop909,MusicBERT-TSD,no_velocity,pop909_0086.mid,0.002162039279937744,0.004108548164367676,0.5262295081967213
pop909,MusicBERT-TSD,no_velocity,pop909_0087.mid,0.003683805465698242,0.004108548164367676,0.8966197591759756
pop909,MusicBERT-TSD,no_velocity,pop909_0088.mid,0.0021155476570129395,0.004108548164367676,0.5149136805454809
pop909,MusicBERT-TSD,no_velocity,pop909_0091.mid,0.0026203393936157227,0.004108548164367676,0.6377774553895256
pop909,MusicBERT-TSD,no_velocity,pop909_0093.mid,0.002215743064880371,0.004108548164367676,0.5393007398810388
pop909,MusicBERT-TSD,no_velocity,pop909_0094.mid,0.0027947425842285156,0.004108548164367676,0.6802263165530248
pop909,MusicBERT-TSD,no_velocity,pop909_0095.mid,0.0034664273262023926,0.004108548164367676,0.843711011170753
pop909,MusicBERT-TSD,no_velocity,pop909_0096.mid,0.0023206472396850586,0.004108548164367676,0.5648338894530683
pop909,MusicBERT-TSD,no_velocity,pop909_0098.mid,0.002122223377227783,0.004108548164367676,0.5165385173364283
pop909,MusicBERT-TSD,no_velocity,pop909_0099.mid,0.0034062862396240234,0.004108548164367676,0.8290729725808792
pop909,MusicBERT-TSD,no_velocity,pop909_01.mid,0.01186072826385498,0.004108548164367676,2.886841723487596
pop909,MusicBERT-TSD,no_velocity,pop909_0100.mid,0.0018974542617797852,0.004108548164367676,0.4618308428840853
pop909,MusicBERT-TSD,no_velocity,pop909_0101.mid,0.002382993698120117,0.004108548164367676,0.5800087044828086
pop909,MusicBERT-TSD,no_velocity,pop909_0103.mid,0.002489924430847168,0.004108548164367676,0.6060351080806615
pop909,MusicBERT-TSD,no_velocity,pop909_0104.mid,0.003465712070465088,0.004108548164367676,0.84353692151458
pop909,MusicBERT-TSD,no_velocity,pop909_0105.mid,0.0026282668113708496,0.004108548164367676,0.6397069490787756
pop909,MusicBERT-TSD,no_velocity,pop909_0108.mid,0.003443896770477295,0.004108548164367676,0.8382271870013057
pop909,MusicBERT-TSD,no_velocity,pop909_0111.mid,0.0020093917846679688,0.004108548164367676,0.4890758740751487
pop909,MusicBERT-TSD,no_velocity,pop909_0112.mid,0.002019524574279785,0.004108548164367676,0.4915421442042652
pop909,MusicBERT-TSD,no_velocity,pop909_0113.mid,0.0025874972343444824,0.004108548164367676,0.6297838386769186
pop909,MusicBERT-TSD,no_velocity,pop909_0117.mid,0.002830803394317627,0.004108548164367676,0.68900333671841
pop909,MusicBERT-TSD,no_velocity,pop909_0118.mid,0.0018428564071655273,0.004108548164367676,0.4485419991295517
pop909,MusicBERT-TSD,no_velocity,pop909_0120.mid,0.0021944046020507812,0.004108548164367676,0.5341070651385463
pop909,MusicBERT-TSD,no_velocity,pop909_0121.mid,0.0028928518295288086,0.004108548164367676,0.7041056143914116
pop909,MusicBERT-TSD,no_velocity,pop909_0122.mid,0.002625763416290283,0.004108548164367676,0.6390976352821703
pop909,MusicBERT-TSD,no_velocity,pop909_0123.mid,0.0024472475051879883,0.004108548164367676,0.5956477585956768
pop909,MusicBERT-TSD,no_velocity,pop909_0128.mid,0.002993464469909668,0.004108548164367676,0.7285942260264036
pop909,MusicBERT-TSD,no_velocity,pop909_0129.mid,0.0022194981575012207,0.004108548164367676,0.5402147105759466
pop909,MusicBERT-TSD,no_velocity,pop909_0130.mid,0.0027784109115600586,0.004108548164367676,0.6762512694037429
pop909,MusicBERT-TSD,no_velocity,pop909_0131.mid,0.0020966529846191406,0.004108548164367676,0.510314812128246
pop909,MusicBERT-TSD,no_velocity,pop909_0137.mid,0.002118229866027832,0.004108548164367676,0.5155665167561294
pop909,MusicBERT-TSD,no_velocity,pop909_0139.mid,0.0019521117210388184,0.004108548164367676,0.47513419410996666
pop909,MusicBERT-TSD,no_velocity,pop909_0142.mid,0.0023419857025146484,0.004108548164367676,0.5700275641955607
pop909,MusicBERT-TSD,no_velocity,pop909_0143.mid,0.00266873836517334,0.004108548164367676,0.6495575221238938
pop909,MusicBERT-TSD,no_velocity,pop909_0145.mid,0.002772808074951172,0.004108548164367676,0.674887567097055
pop909,MusicBERT-TSD,no_velocity,pop909_02.mid,0.010271191596984863,0.004108548164367676,2.4999564775859566
pop909,MusicBERT-TSD,no_velocity,pop909_05.mid,0.0138169527053833,0.004108548164367676,3.362976933120557
pop909,MusicBERT-TSD,no_velocity,pop909_08.mid,0.009961247444152832,0.004108548164367676,2.4245176265776873
pop909,MusicBERT-TSD,quantized_time,pop909_0004.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0006.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0007.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0009.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0010.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0011.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0016.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0017.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0018.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0019.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0020.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0024.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0027.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0031.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0034.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0035.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0036.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0042.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0044.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0046.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0047.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0048.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0049.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0050.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0051.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0053.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0055.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0058.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0060.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0061.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0062.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0066.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0067.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0069.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0070.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0072.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0073.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0074.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0081.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0082.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0083.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0085.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0086.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0087.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0088.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0091.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0093.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0094.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0095.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0096.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0098.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0099.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_01.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0100.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0101.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0103.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0104.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0105.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0108.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0111.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0112.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0113.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0117.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0118.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0120.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0121.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0122.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0123.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0128.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0129.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0130.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_0131.mid,5.960464477539063e-08,0.004108548164367676,1.4507471347744088e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0137.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0139.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0142.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0143.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,quantized_time,pop909_0145.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_02.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_05.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,quantized_time,pop909_08.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0004.mid,7.712841033935547e-05,0.004108548164367676,0.01877266792398085
pop909,MusicBERT-TSD,constant_tempo,pop909_0006.mid,0.00016230344772338867,0.004108548164367676,0.03950384447990715
pop909,MusicBERT-TSD,constant_tempo,pop909_0007.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0009.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,constant_tempo,pop909_0010.mid,0.00018733739852905273,0.004108548164367676,0.045596982445959666
pop909,MusicBERT-TSD,constant_tempo,pop909_0011.mid,0.00013524293899536133,0.004108548164367676,0.03291745248803134
pop909,MusicBERT-TSD,constant_tempo,pop909_0016.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0017.mid,9.703636169433594e-05,0.004108548164367676,0.023618163354127374
pop909,MusicBERT-TSD,constant_tempo,pop909_0018.mid,5.120038986206055e-05,0.004108548164367676,0.012461917887712172
pop909,MusicBERT-TSD,constant_tempo,pop909_0019.mid,0.0001596212387084961,0.004108548164367676,0.03885100826925867
pop909,MusicBERT-TSD,constant_tempo,pop909_0020.mid,5.1856040954589844e-05,0.004108548164367676,0.012621500072537357
pop909,MusicBERT-TSD,constant_tempo,pop909_0024.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0027.mid,0.0002834796905517578,0.004108548164367676,0.06899753372987089
pop909,MusicBERT-TSD,constant_tempo,pop909_0031.mid,8.702278137207031e-05,0.004108548164367676,0.021180908167706368
pop909,MusicBERT-TSD,constant_tempo,pop909_0034.mid,9.745359420776367e-05,0.004108548164367676,0.023719715653561586
pop909,MusicBERT-TSD,constant_tempo,pop909_0035.mid,0.00013512372970581055,0.004108548164367676,0.032888437545335845
pop909,MusicBERT-TSD,constant_tempo,pop909_0036.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0042.mid,6.783008575439453e-05,0.004108548164367676,0.01650950239373277
pop909,MusicBERT-TSD,constant_tempo,pop909_0044.mid,0.00010013580322265625,0.004108548164367676,0.024372551864210067
pop909,MusicBERT-TSD,constant_tempo,pop909_0046.mid,4.392862319946289e-05,0.004108548164367676,0.010692006383287394
pop909,MusicBERT-TSD,constant_tempo,pop909_0047.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,constant_tempo,pop909_0048.mid,0.003514885902404785,0.004108548164367676,0.8555055853764689
pop909,MusicBERT-TSD,constant_tempo,pop909_0049.mid,9.518861770629883e-05,0.004108548164367676,0.02316843174234731
pop909,MusicBERT-TSD,constant_tempo,pop909_0050.mid,0.0067291259765625,0.004108548164367676,1.6378354852749166
pop909,MusicBERT-TSD,constant_tempo,pop909_0051.mid,0.009137868881225586,0.004108548164367676,2.2241114173799508
pop909,MusicBERT-TSD,constant_tempo,pop909_0053.mid,0.00029653310775756836,0.004108548164367676,0.07217466995502683
pop909,MusicBERT-TSD,constant_tempo,pop909_0055.mid,7.450580596923828e-05,0.004108548164367676,0.01813433918468011
pop909,MusicBERT-TSD,constant_tempo,pop909_0058.mid,2.753734588623047e-05,0.004108548164367676,0.006702451762657768
pop909,MusicBERT-TSD,constant_tempo,pop909_0060.mid,7.653236389160156e-05,0.004108548164367676,0.018627593210503408
pop909,MusicBERT-TSD,constant_tempo,pop909_0061.mid,4.3511390686035156e-05,0.004108548164367676,0.010590454083853184
pop909,MusicBERT-TSD,constant_tempo,pop909_0062.mid,0.004314422607421875,0.004108548164367676,1.050108806035108
pop909,MusicBERT-TSD,constant_tempo,pop909_0066.mid,8.052587509155273e-05,0.004108548164367676,0.019599593790802262
pop909,MusicBERT-TSD,constant_tempo,pop909_0067.mid,6.335973739624023e-05,0.004108548164367676,0.015421442042651966
pop909,MusicBERT-TSD,constant_tempo,pop909_0069.mid,0.004850029945373535,0.004108548164367676,1.1804729435659365
pop909,MusicBERT-TSD,constant_tempo,pop909_0070.mid,0.0035644173622131348,0.004108548164367676,0.8675612940664442
pop909,MusicBERT-TSD,constant_tempo,pop909_0072.mid,3.594160079956055e-05,0.004108548164367676,0.008748005222689686
pop909,MusicBERT-TSD,constant_tempo,pop909_0073.mid,6.973743438720703e-05,0.004108548164367676,0.016973741476860583
pop909,MusicBERT-TSD,constant_tempo,pop909_0074.mid,0.002309143543243408,0.004108548164367676,0.5620339474829538
pop909,MusicBERT-TSD,constant_tempo,pop909_0081.mid,4.112720489501953e-05,0.004108548164367676,0.010010155229943422
pop909,MusicBERT-TSD,constant_tempo,pop909_0082.mid,0.00013464689254760742,0.004108548164367676,0.0327723777745539
pop909,MusicBERT-TSD,constant_tempo,pop909_0083.mid,6.639957427978516e-05,0.004108548164367676,0.016161323081386913
pop909,MusicBERT-TSD,constant_tempo,pop909_0085.mid,4.100799560546875e-05,0.004108548164367676,0.009981140287247933
pop909,MusicBERT-TSD,constant_tempo,pop909_0086.mid,0.0022621750831604004,0.004108548164367676,0.5506020600609314
pop909,MusicBERT-TSD,constant_tempo,pop909_0087.mid,0.00361710786819458,0.004108548164367676,0.88038589873785
pop909,MusicBERT-TSD,constant_tempo,pop909_0088.mid,0.00014209747314453125,0.004108548164367676,0.034585811693021905
pop909,MusicBERT-TSD,constant_tempo,pop909_0091.mid,2.8789043426513672e-05,0.004108548164367676,0.007007108660960395
pop909,MusicBERT-TSD,constant_tempo,pop909_0093.mid,6.639957427978516e-05,0.004108548164367676,0.016161323081386913
pop909,MusicBERT-TSD,constant_tempo,pop909_0094.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0095.mid,0.0003447532653808594,0.004108548164367676,0.08391121427535181
pop909,MusicBERT-TSD,constant_tempo,pop909_0096.mid,8.469820022583008e-05,0.004108548164367676,0.020615116785144348
pop909,MusicBERT-TSD,constant_tempo,pop909_0098.mid,9.34600830078125e-05,0.004108548164367676,0.02274771507326273
pop909,MusicBERT-TSD,constant_tempo,pop909_0099.mid,4.774332046508789e-05,0.004108548164367676,0.011620484549543014
pop909,MusicBERT-TSD,constant_tempo,pop909_01.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0100.mid,7.081031799316406e-05,0.004108548164367676,0.017234875961119975
pop909,MusicBERT-TSD,constant_tempo,pop909_0101.mid,-1.1920928955078125e-07,0.004108548164367676,-2.9014942695488176e-05
pop909,MusicBERT-TSD,constant_tempo,pop909_0103.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0104.mid,0.0006864666938781738,0.004108548164367676,0.16708254751196866
pop909,MusicBERT-TSD,constant_tempo,pop909_0105.mid,0.0062133073806762695,0.004108548164367676,1.5122878282315393
pop909,MusicBERT-TSD,constant_tempo,pop909_0108.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0111.mid,6.580352783203125e-05,0.004108548164367676,0.016016248367909474
pop909,MusicBERT-TSD,constant_tempo,pop909_0112.mid,3.600120544433594e-05,0.004108548164367676,0.00876251269403743
pop909,MusicBERT-TSD,constant_tempo,pop909_0113.mid,6.151199340820312e-05,0.004108548164367676,0.0149717104308719
pop909,MusicBERT-TSD,constant_tempo,pop909_0117.mid,0.003912925720214844,0.004108548164367676,0.9523864790367039
pop909,MusicBERT-TSD,constant_tempo,pop909_0118.mid,3.045797348022461e-05,0.004108548164367676,0.007413317858697229
pop909,MusicBERT-TSD,constant_tempo,pop909_0120.mid,3.24249267578125e-05,0.004108548164367676,0.007892064413172783
pop909,MusicBERT-TSD,constant_tempo,pop909_0121.mid,3.218650817871094e-05,0.004108548164367676,0.007834034527781808
pop909,MusicBERT-TSD,constant_tempo,pop909_0122.mid,2.288818359375e-05,0.004108548164367676,0.00557086899753373
pop909,MusicBERT-TSD,constant_tempo,pop909_0123.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_0128.mid,7.95125961303711e-05,0.004108548164367676,0.019352966777890612
pop909,MusicBERT-TSD,constant_tempo,pop909_0129.mid,0.005708813667297363,0.004108548164367676,1.3894965907442334
pop909,MusicBERT-TSD,constant_tempo,pop909_0130.mid,3.999471664428711e-05,0.004108548164367676,0.009734513274336283
pop909,MusicBERT-TSD,constant_tempo,pop909_0131.mid,4.8100948333740234e-05,0.004108548164367676,0.01170752937762948
pop909,MusicBERT-TSD,constant_tempo,pop909_0137.mid,1.1920928955078125e-07,0.004108548164367676,2.9014942695488176e-05
pop909,MusicBERT-TSD,constant_tempo,pop909_0139.mid,5.424022674560547e-05,0.004108548164367676,0.013201798926447121
pop909,MusicBERT-TSD,constant_tempo,pop909_0142.mid,0.0002459287643432617,0.004108548164367676,0.05985782678079211
pop909,MusicBERT-TSD,constant_tempo,pop909_0143.mid,6.216764450073242e-05,0.004108548164367676,0.015131292615697085
pop909,MusicBERT-TSD,constant_tempo,pop909_0145.mid,8.392333984375e-05,0.004108548164367676,0.020426519657623675
pop909,MusicBERT-TSD,constant_tempo,pop909_02.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_05.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,constant_tempo,pop909_08.mid,0.0,0.004108548164367676,0.0
pop909,MusicBERT-TSD,all_combined,pop909_0004.mid,0.0027431249618530273,0.004108548164367676,0.6676628463658785
pop909,MusicBERT-TSD,all_combined,pop909_0006.mid,0.0023642778396606445,0.004108548164367676,0.575453358479617
pop909,MusicBERT-TSD,all_combined,pop909_0007.mid,0.0024120211601257324,0.004108548164367676,0.58707384302916
pop909,MusicBERT-TSD,all_combined,pop909_0009.mid,0.0019271373748779297,0.004108548164367676,0.46905556361526185
pop909,MusicBERT-TSD,all_combined,pop909_0010.mid,0.0038315653800964355,0.004108548164367676,0.9325837806470332
pop909,MusicBERT-TSD,all_combined,pop909_0011.mid,0.0023843050003051758,0.004108548164367676,0.580327868852459
pop909,MusicBERT-TSD,all_combined,pop909_0016.mid,0.0032701492309570312,0.004108548164367676,0.7959379080226316
pop909,MusicBERT-TSD,all_combined,pop909_0017.mid,0.002713501453399658,0.004108548164367676,0.6604526331060496
pop909,MusicBERT-TSD,all_combined,pop909_0018.mid,0.00250244140625,0.004108548164367676,0.6090816770636878
pop909,MusicBERT-TSD,all_combined,pop909_0019.mid,0.0029258131980895996,0.004108548164367676,0.7121282460467141
pop909,MusicBERT-TSD,all_combined,pop909_0020.mid,0.0023800134658813477,0.004108548164367676,0.5792833309154214
pop909,MusicBERT-TSD,all_combined,pop909_0024.mid,0.0022971630096435547,0.004108548164367676,0.5591179457420572
pop909,MusicBERT-TSD,all_combined,pop909_0027.mid,0.0027628540992736816,0.004108548164367676,0.6724648193819818
